paygrade,male,age,to_fem_mgr,to_male_mgr,ln_salary,id,mgr_id,month
8,Female,28,0,0,.031176249,81,167,35
8,Female,28,0,0,.031176249,81,167,36
10,Female,28,0,0,.031176249,81,167,37
10,Female,28,0,0,.031176249,81,304,38
10,Female,28,0,0,.031176249,81,304,39
10,Female,28,0,0,.031176249,81,304,40
10,Female,28,0,0,.031176249,81,304,41
10,Female,28,0,0,.031176249,81,304,42
10,Female,28,0,0,.031176249,81,304,43
10,Female,29,1,0,.031176249,81,225,44
10,Female,29,0,0,.031176249,81,225,45
10,Female,29,0,0,.031176249,81,225,46
10,Female,29,0,0,.031176249,81,225,47
10,Female,29,0,0,.031176249,81,225,48
3,Male,40,0,0,.011191456,137,43,1
3,Male,40,0,0,.011191456,137,43,2
3,Male,40,0,0,.011191456,137,43,3
3,Male,40,0,0,.011191456,137,43,4
3,Male,40,0,0,.011191456,137,43,5
3,Male,40,0,0,.43047723,137,43,6
3,Male,40,0,0,.43047723,137,43,7
3,Male,40,0,0,.43047723,137,43,8
3,Male,40,0,0,.43047723,137,43,9
3,Male,40,0,0,.43047723,137,43,10
3,Male,40,0,0,.43047723,137,85,11
3,Male,41,0,0,.43047723,137,85,12
3,Male,41,0,0,.43047723,137,822,13
3,Male,41,0,0,.43047723,137,822,14
3,Male,41,0,0,.43047723,137,822,15
3,Male,41,0,0,.43047723,137,822,16
3,Male,41,0,0,.43047723,137,822,17
3,Male,41,0,0,.8497631,137,822,18
3,Male,41,0,0,.8497631,137,822,19
3,Male,41,0,0,.8497631,137,822,20
3,Male,41,0,0,.8497631,137,822,21
3,Male,41,0,0,.8497631,137,822,22
3,Male,41,0,0,.8497631,137,822,23
3,Male,42,0,0,.8497631,137,822,24
3,Male,42,0,0,.8497631,137,822,25
3,Male,42,0,0,.8497631,137,822,26
3,Male,42,0,0,.8497631,137,822,27
3,Male,42,0,0,.8497631,137,822,28
3,Male,42,0,0,.8497631,137,822,29
3,Male,42,0,0,1.2690488,137,822,30
3,Male,42,0,0,1.2690488,137,822,31
3,Male,42,0,0,1.2690488,137,822,32
3,Male,42,0,0,1.2690488,137,822,33
3,Male,42,0,0,1.2690488,137,822,34
3,Male,42,0,0,1.2690488,137,822,35
3,Male,43,0,0,1.2690488,137,822,36
3,Male,43,0,1,1.2690488,137,143,37
3,Male,43,0,0,1.2690488,137,143,38
3,Male,43,0,0,1.2690488,137,143,39
3,Male,43,0,0,1.2690488,137,143,40
3,Male,43,0,0,1.2690488,137,143,41
3,Male,43,0,0,1.6357018,137,143,42
3,Male,43,0,0,1.6357018,137,143,43
3,Male,43,0,0,1.6357018,137,143,44
3,Male,43,0,0,1.6357018,137,143,45
3,Male,43,0,0,1.6357018,137,143,46
3,Male,43,0,0,1.6357018,137,143,47
3,Male,44,0,0,1.6357018,137,143,48
5,Female,23,0,0,.013447019,196,382,23
5,Female,23,0,0,.013447019,196,382,24
5,Female,23,0,0,.013447019,196,382,25
5,Female,23,0,0,.013447019,196,382,26
5,Female,23,0,0,.013447019,196,382,27
5,Female,24,0,0,.013447019,196,382,28
5,Female,24,0,0,.013447019,196,382,29
5,Female,24,0,0,.013447019,196,382,30
5,Female,24,0,0,.013447019,196,382,31
5,Female,24,0,0,.013447019,196,382,32
5,Female,24,0,0,.013447019,196,382,33
5,Female,24,0,0,.013447019,196,382,34
5,Female,24,0,0,.013447019,196,382,35
5,Female,24,0,0,.013447019,196,382,36
5,Female,24,0,0,.013447019,196,382,37
5,Female,24,0,0,.013447019,196,382,38
5,Female,24,0,0,.013447019,196,382,39
5,Female,25,0,0,.013447019,196,382,40
5,Female,25,0,0,.013447019,196,382,41
5,Female,25,0,0,.013447019,196,382,42
5,Female,25,0,0,.013447019,196,382,43
5,Female,25,0,1,.013447019,196,382,44
5,Female,25,0,0,.013447019,196,382,45
5,Female,25,0,0,.013447019,196,382,46
5,Female,25,0,0,.013447019,196,382,47
5,Female,25,0,0,.013447019,196,382,48
9,Female,31,0,0,.00086257549,172,149,23
9,Female,31,0,0,.00086257549,172,149,24
9,Female,31,0,0,.00086257549,172,149,25
9,Female,31,0,0,.00086257549,172,149,26
9,Female,31,0,0,.00086257549,172,149,27
9,Female,31,0,0,.00086257549,172,149,28
9,Female,31,0,0,.00086257549,172,149,29
9,Female,31,0,0,.00086257549,172,149,30
9,Female,31,0,0,.00086257549,172,179,31
9,Female,32,0,0,.00086257549,172,179,32
9,Female,32,1,0,.00086257549,172,684,33
9,Female,32,0,0,.00086257549,172,684,34
9,Female,32,0,0,.00086257549,172,684,35
9,Female,32,0,0,.00086257549,172,684,36
9,Female,32,0,0,.00086257549,172,684,37
9,Female,32,0,0,.00086257549,172,684,38
9,Female,32,0,0,.00086257549,172,684,39
9,Female,32,0,0,.00086257549,172,684,40
9,Female,32,0,0,.00086257549,172,684,41
9,Female,32,0,0,.00086257549,172,684,42
9,Female,32,0,0,.00086257549,172,684,43
9,Female,33,0,0,.00086257549,172,684,44
9,Female,33,0,0,.00086257549,172,684,45
11,Female,33,0,0,.00086257549,172,149,46
11,Female,33,0,0,.00086257549,172,149,47
11,Female,33,0,0,.00086257549,172,149,48
7,Male,24,0,0,.024138715,100,96,24
7,Male,24,0,0,.024138715,100,96,25
7,Male,24,0,0,.024138715,100,96,26
7,Male,24,0,0,.024138715,100,96,27
7,Male,24,0,0,.024138715,100,96,28
7,Male,24,0,0,.024138715,100,96,29
7,Male,24,0,0,.024138715,100,96,30
7,Male,24,0,0,.024138715,100,96,31
7,Male,24,0,0,.024138715,100,96,32
7,Male,24,0,0,.024138715,100,96,33
9,Male,24,0,0,.024138715,100,670,34
9,Male,25,0,0,.024138715,100,670,35
9,Male,25,0,0,.024138715,100,670,36
9,Male,25,0,0,.024138715,100,670,37
9,Male,25,0,0,.024138715,100,670,38
9,Male,25,0,0,.024138715,100,670,39
9,Male,25,1,0,.024138715,100,698,40
9,Male,25,0,0,.024138715,100,698,41
9,Male,25,0,0,.024138715,100,698,42
9,Male,25,0,0,.024138715,100,698,43
9,Male,25,0,0,.024138715,100,698,44
7,Male,25,0,0,.024138715,100,324,45
7,Male,25,0,0,.024138715,100,324,46
7,Male,26,0,0,.024138715,100,324,47
7,Male,26,0,0,.024138715,100,324,48
8,Female,31,0,0,.040162843,254,501,1
8,Female,31,0,0,.040162843,254,501,2
8,Female,32,0,0,.040162843,254,501,3
8,Female,32,0,0,.040162843,254,501,4
8,Female,32,0,0,.040162843,254,501,5
8,Female,32,0,0,.040162843,254,501,6
8,Female,32,0,0,.040162843,254,501,7
8,Female,32,0,1,.040162843,254,417,8
8,Female,32,0,0,.040162843,254,417,9
8,Female,32,0,0,.45944861,254,417,10
9,Female,32,0,0,.45944861,254,417,11
9,Female,32,0,0,.45944861,254,417,12
9,Female,32,0,0,.45944861,254,417,13
9,Female,32,0,0,.45944861,254,417,14
9,Female,33,0,0,1.4256992,254,417,15
9,Female,33,0,0,1.4256992,254,417,16
9,Female,33,0,0,1.4256992,254,417,17
9,Female,33,0,0,1.4256992,254,417,18
9,Female,33,0,0,1.4256992,254,417,19
9,Female,33,0,0,1.4256992,254,417,20
9,Female,33,0,0,1.4256992,254,417,21
9,Female,33,0,0,1.4256992,254,417,22
9,Female,33,0,0,1.4256992,254,417,23
9,Female,33,0,0,1.4256992,254,417,24
9,Female,33,0,0,1.4256992,254,836,25
9,Female,33,0,0,1.4256992,254,836,26
9,Female,34,0,0,1.4256992,254,836,27
9,Female,34,0,0,1.4256992,254,836,28
9,Female,34,0,0,1.4256992,254,473,29
9,Female,34,0,0,2.1190343,254,473,30
9,Female,34,0,0,2.1190343,254,828,31
9,Female,34,0,0,2.1190343,254,473,32
9,Female,34,0,0,2.1190343,254,473,33
9,Female,34,0,0,2.1190343,254,473,34
9,Female,34,0,0,2.1190343,254,473,35
9,Female,34,0,0,2.4856873,254,473,36
9,Female,34,0,0,2.4856873,254,473,37
9,Female,34,0,0,2.4856873,254,473,38
9,Female,35,0,0,2.4856873,254,473,39
10,Female,35,0,0,2.4856873,254,473,40
10,Female,35,0,0,2.4856873,254,473,41
10,Female,35,0,0,3.202738,254,473,42
10,Female,35,0,0,3.202738,254,473,43
10,Female,35,0,0,3.202738,254,473,44
10,Female,35,0,0,3.202738,254,473,45
10,Female,35,0,0,3.202738,254,473,46
10,Female,35,0,0,3.202738,254,473,47
10,Female,35,0,0,3.202738,254,473,48
11,Male,34,0,0,.047186207,268,182,21
11,Male,34,0,0,.047186207,268,182,22
11,Male,34,0,0,.047186207,268,182,23
11,Male,34,0,0,.047186207,268,182,24
11,Male,35,0,0,.047186207,268,182,25
11,Male,35,0,1,.047186207,268,250,26
11,Male,35,0,0,.047186207,268,250,27
11,Male,35,0,0,.047186207,268,250,28
11,Male,35,0,0,.047186207,268,250,29
11,Male,35,0,0,.047186207,268,250,30
9,Female,32,0,0,.044188306,261,290,1
9,Female,32,0,0,.044188306,261,290,2
9,Female,32,0,1,.044188306,261,588,3
11,Female,32,0,0,.044188306,261,,4
11,Female,32,0,0,.044188306,261,,5
11,Female,32,0,0,.044188306,261,,6
11,Female,33,0,0,.044188306,261,,7
11,Female,33,0,0,.044188306,261,,8
11,Female,33,0,0,.044188306,261,,9
11,Female,33,0,0,.33011892,261,,10
11,Female,33,0,0,.33011892,261,,11
11,Female,33,0,0,.33011892,261,,12
11,Female,33,0,0,.33011892,261,,13
11,Female,33,0,0,.33011892,261,,14
11,Female,33,0,0,.33011892,261,,15
11,Female,33,0,0,.33011892,261,,16
12,Female,44,0,0,.068270735,294,455,1
12,Female,44,0,0,.068270735,294,455,2
12,Female,44,0,0,.068270735,294,455,3
12,Female,44,0,0,.068270735,294,455,4
12,Female,44,0,0,.068270735,294,455,5
12,Female,45,1,0,.80885088,294,456,6
12,Female,45,0,0,.80885088,294,456,7
12,Female,45,0,0,.80885088,294,456,8
12,Female,45,0,0,.80885088,294,456,9
12,Female,45,0,0,.80885088,294,456,10
12,Female,45,0,0,.80885088,294,456,11
12,Female,45,0,0,.80885088,294,456,12
12,Female,45,0,0,.80885088,294,456,13
12,Female,45,0,0,.80885088,294,456,14
12,Female,45,0,0,.80885088,294,456,15
12,Female,45,0,0,.80885088,294,456,16
12,Female,45,0,0,.80885088,294,456,17
12,Female,46,0,0,1.8182676,294,456,18
12,Female,46,0,0,1.8182676,294,456,19
12,Female,46,0,0,1.8182676,294,456,20
12,Female,46,0,0,1.8182676,294,456,21
12,Female,46,0,0,1.8182676,294,456,22
12,Female,46,0,0,1.8182676,294,456,23
12,Female,46,0,0,1.8182676,294,456,24
12,Female,46,0,0,1.8182676,294,456,25
12,Female,46,0,0,1.8182676,294,456,26
12,Female,46,0,0,1.8182676,294,456,27
12,Female,46,0,0,1.8182676,294,456,28
12,Female,46,0,0,1.8182676,294,456,29
12,Female,47,0,0,2.3901286,294,456,30
12,Female,47,0,0,2.3901286,294,456,31
12,Female,47,0,0,2.3901286,294,456,32
12,Female,47,0,0,2.3901286,294,456,33
11,Female,47,0,0,2.3901286,294,456,34
11,Female,47,0,0,2.3901286,294,456,35
11,Female,47,0,0,2.3901286,294,456,36
11,Female,47,0,0,2.3901286,294,456,37
11,Female,47,0,0,2.3901286,294,456,38
11,Female,47,0,0,2.3901286,294,456,39
11,Female,47,0,0,2.3901286,294,456,40
11,Female,47,1,0,2.3901286,294,409,41
11,Female,48,0,0,2.8094144,294,409,42
11,Female,48,0,0,2.8094144,294,409,43
11,Female,48,0,0,2.8094144,294,409,44
11,Female,48,0,0,2.8094144,294,409,45
11,Female,48,0,0,2.8094144,294,409,46
11,Female,48,0,0,2.8094144,294,409,47
11,Female,48,0,0,2.8094144,294,409,48
8,Female,31,0,0,.056967925,280,467,1
8,Female,31,0,0,.056967925,280,467,2
8,Female,31,0,0,.056967925,280,467,3
6,Female,31,0,0,.056967925,280,455,4
6,Female,31,0,0,.056967925,280,455,5
6,Female,31,1,0,.056967925,280,456,6
6,Female,31,0,0,.056967925,280,456,7
6,Female,31,0,0,.056967925,280,456,8
6,Female,31,0,0,.056967925,280,456,9
6,Female,31,0,0,.056967925,280,456,10
6,Female,32,0,0,.056967925,280,456,11
6,Female,32,0,0,.056967925,280,456,12
6,Female,32,0,0,.056967925,280,456,13
6,Female,32,0,0,.056967925,280,456,14
6,Female,32,0,0,.056967925,280,456,15
6,Female,32,0,0,.056967925,280,456,16
6,Female,32,0,0,.056967925,280,456,17
6,Female,32,0,0,.056967925,280,456,18
6,Female,32,0,0,.056967925,280,456,19
6,Female,32,0,0,.056967925,280,456,20
6,Female,32,0,0,.056967925,280,456,21
6,Female,32,0,0,.056967925,280,456,22
6,Female,33,0,0,.056967925,280,456,23
6,Female,33,0,0,.056967925,280,456,24
6,Female,33,0,0,.056967925,280,456,25
6,Female,33,0,0,.056967925,280,456,26
6,Female,33,0,0,.056967925,280,456,27
6,Female,33,0,0,.056967925,280,456,28
6,Female,33,0,0,.056967925,280,456,29
6,Female,33,0,0,.45005268,280,456,30
6,Female,33,0,0,.45005268,280,456,31
6,Female,33,0,0,.45005268,280,456,32
6,Female,33,0,0,.45005268,280,456,33
6,Female,33,0,0,.45005268,280,456,34
6,Female,34,0,0,.45005268,280,456,35
6,Female,34,0,0,.45005268,280,456,36
6,Female,34,0,0,.45005268,280,456,37
6,Female,34,0,0,.45005268,280,456,38
6,Female,34,0,0,.45005268,280,456,39
6,Female,34,0,0,.45005268,280,456,40
6,Female,34,0,0,.45005268,280,409,41
6,Female,34,0,0,.45005268,280,409,42
6,Female,34,0,0,.45005268,280,409,43
6,Female,34,0,0,.45005268,280,409,44
6,Female,34,0,0,.45005268,280,409,45
6,Female,34,0,0,.45005268,280,409,46
6,Female,35,0,0,.45005268,280,409,47
6,Female,35,0,0,.45005268,280,409,48
6,Female,28,0,0,.020795126,107,409,1
6,Female,28,0,0,.020795126,107,409,2
6,Female,28,0,0,.020795126,107,409,3
6,Female,28,0,0,.020795126,107,409,4
6,Female,28,0,0,.020795126,107,409,5
6,Female,29,0,0,.36078119,107,409,6
6,Female,29,0,0,.36078119,107,409,7
6,Female,29,0,0,.36078119,107,409,8
6,Female,29,0,0,.36078119,107,409,9
6,Female,29,0,0,.36078119,107,409,10
6,Female,29,0,0,.36078119,107,409,11
6,Female,29,0,0,.36078119,107,409,12
6,Female,29,0,0,.36078119,107,409,13
6,Female,29,0,0,.36078119,107,409,14
6,Female,29,0,0,.36078119,107,409,15
6,Female,29,0,0,.36078119,107,409,16
6,Female,29,0,0,.36078119,107,409,17
6,Female,30,0,0,.85732442,107,409,18
6,Female,30,0,0,.85732442,107,409,19
6,Female,30,0,0,.85732442,107,409,20
6,Female,30,0,0,.85732442,107,409,21
6,Female,30,0,0,.85732442,107,409,22
6,Female,30,0,0,.85732442,107,409,23
6,Female,30,0,0,.85732442,107,409,24
6,Female,30,0,0,.85732442,107,409,25
6,Female,30,0,0,.85732442,107,409,26
6,Female,30,0,0,.85732442,107,409,27
6,Female,30,0,0,.85732442,107,409,28
6,Female,30,0,0,.85732442,107,409,29
6,Female,31,0,0,1.1432548,107,409,30
6,Female,31,0,0,1.1432548,107,409,31
6,Female,31,0,0,1.1432548,107,409,32
6,Female,31,0,0,1.1432548,107,409,33
6,Female,31,0,0,1.1432548,107,409,34
6,Female,31,0,0,1.1432548,107,409,35
6,Female,31,0,0,1.1432548,107,409,36
6,Female,31,0,0,1.1432548,107,409,37
6,Female,31,0,0,1.1432548,107,409,38
6,Female,31,0,0,1.1432548,107,409,39
6,Female,31,0,0,1.1432548,107,409,40
6,Female,31,1,0,1.1432548,107,456,41
6,Female,32,0,0,1.1432548,107,456,42
6,Female,32,0,0,1.1432548,107,456,43
6,Female,32,0,0,1.1432548,107,456,44
6,Female,32,0,0,1.1432548,107,456,45
6,Female,32,0,0,1.1432548,107,456,46
6,Female,32,0,0,1.1432548,107,456,47
6,Female,32,0,0,1.1432548,107,456,48
6,Female,39,0,0,.0053380728,154,455,1
6,Female,39,0,0,.0053380728,154,455,2
6,Female,39,0,0,.0053380728,154,455,3
6,Female,39,0,0,.0053380728,154,455,4
6,Female,39,0,0,.0053380728,154,455,5
6,Female,39,1,0,.34532413,154,456,6
6,Female,39,0,0,.34532413,154,456,7
6,Female,39,0,0,.34532413,154,456,8
6,Female,39,0,0,.34532413,154,456,9
6,Female,39,0,0,.34532413,154,456,10
6,Female,40,0,0,.34532413,154,456,11
6,Female,40,0,0,.34532413,154,456,12
6,Female,40,0,0,.34532413,154,456,13
6,Female,40,0,0,.34532413,154,456,14
6,Female,40,0,0,.34532413,154,456,15
6,Female,40,0,0,.34532413,154,456,16
6,Female,40,0,0,.34532413,154,456,17
6,Female,40,0,0,.84186739,154,456,18
6,Female,40,0,0,.84186739,154,456,19
6,Female,40,0,0,.84186739,154,456,20
6,Female,40,0,0,.84186739,154,456,21
6,Female,40,0,0,.84186739,154,456,22
6,Female,41,0,0,.84186739,154,456,23
6,Female,41,0,0,.84186739,154,456,24
6,Female,41,0,0,.84186739,154,456,25
6,Female,41,0,0,.84186739,154,456,26
6,Female,41,0,0,.84186739,154,456,27
6,Female,41,0,0,.84186739,154,456,28
6,Female,41,0,0,.84186739,154,456,29
6,Female,41,0,0,1.4384198,154,456,30
6,Female,41,0,0,1.4384198,154,456,31
6,Female,41,0,0,1.4384198,154,456,32
6,Female,41,0,0,1.4384198,154,456,33
6,Female,41,0,0,1.4384198,154,456,34
6,Female,42,0,0,1.4384198,154,456,35
6,Female,42,0,0,1.4384198,154,456,36
6,Female,42,0,0,1.4384198,154,456,37
6,Female,42,0,0,1.4384198,154,456,38
6,Female,42,0,0,1.4384198,154,456,39
6,Female,42,0,0,1.4384198,154,456,40
6,Female,42,0,0,1.4384198,154,409,41
6,Female,42,0,0,1.8315046,154,409,42
6,Female,42,0,0,1.8315046,154,409,43
6,Female,42,0,0,1.8315046,154,409,44
6,Female,42,0,0,1.8315046,154,409,45
6,Female,42,0,0,1.8315046,154,409,46
6,Female,43,0,0,1.8315046,154,409,47
6,Female,43,0,0,1.8315046,154,409,48
6,Female,26,0,0,.018967671,111,615,1
6,Female,26,0,0,.018967671,111,615,2
6,Female,26,0,0,.018967671,111,615,3
6,Female,26,0,0,.018967671,111,615,4
6,Female,26,0,0,.018967671,111,615,5
6,Female,26,0,0,.018967671,111,615,6
6,Female,26,0,0,.018967671,111,615,7
6,Female,26,0,0,.018967671,111,615,8
6,Female,26,0,0,.018967671,111,615,9
6,Female,26,0,0,.35895374,111,615,10
6,Female,26,0,0,.35895374,111,3,11
6,Female,27,0,0,.35895374,111,3,12
6,Female,27,0,0,.35895374,111,615,13
6,Female,27,0,0,.35895374,111,615,14
6,Female,27,0,0,.35895374,111,428,15
6,Female,27,0,0,.35895374,111,428,16
6,Female,27,0,0,.35895374,111,428,17
6,Female,27,0,1,.35895374,111,447,18
4,Female,27,0,0,.042872228,111,487,19
4,Female,27,0,0,.042872228,111,487,20
4,Female,27,0,0,.042872228,111,487,21
4,Female,27,0,0,.042872228,111,487,22
3,Male,25,0,0,.00026126293,169,497,1
3,Male,25,0,0,.00026126293,169,497,2
3,Male,25,0,0,.00026126293,169,497,3
3,Male,25,0,0,.00026126293,169,497,4
3,Male,26,0,0,.00026126293,169,497,5
3,Male,26,0,0,.66969192,169,497,6
5,Male,26,0,0,.66969192,169,497,7
5,Male,26,0,0,.66969192,169,497,8
5,Male,26,0,0,.66969192,169,412,9
5,Male,26,0,0,1.0096779,169,412,10
5,Male,26,0,0,1.0096779,169,3,11
5,Male,26,0,0,1.0096779,169,3,12
5,Male,26,0,0,1.0096779,169,3,13
5,Male,26,0,1,1.0096779,169,540,14
5,Male,26,0,0,1.0096779,169,540,15
5,Male,26,0,0,1.0096779,169,540,16
5,Male,27,0,0,1.0096779,169,540,17
5,Male,27,0,0,1.0096779,169,540,18
5,Male,27,0,0,1.0096779,169,540,19
5,Male,27,0,0,1.0096779,169,540,20
6,Male,36,0,0,.0059707472,152,615,1
6,Male,36,0,0,.0059707472,152,615,2
6,Male,36,0,0,.0059707472,152,615,3
6,Male,36,0,0,.0059707472,152,615,4
6,Male,36,0,0,.0059707472,152,615,5
6,Male,36,0,0,.83886611,152,615,6
6,Male,36,0,0,.83886611,152,615,7
6,Male,36,0,0,.83886611,152,615,8
6,Male,36,0,0,.83886611,152,615,9
6,Male,37,0,0,.83886611,152,615,10
6,Male,37,0,0,.83886611,152,615,11
6,Male,37,0,0,.83886611,152,615,12
6,Male,37,0,0,.83886611,152,615,13
6,Male,37,0,0,.83886611,152,615,14
6,Male,37,0,0,.83886611,152,428,15
6,Male,37,0,0,.83886611,152,428,16
6,Male,37,0,0,.83886611,152,428,17
6,Male,37,0,1,.83886611,152,447,18
6,Male,37,0,0,.83886611,152,447,19
6,Male,37,0,0,.83886611,152,447,20
6,Male,37,0,0,.83886611,152,447,21
6,Male,38,0,0,1.1519462,152,447,22
6,Male,38,0,0,1.1519462,152,447,23
6,Male,38,0,0,1.1519462,152,447,24
6,Male,38,0,0,1.1519462,152,447,25
6,Male,38,0,0,1.1519462,152,447,26
6,Male,38,0,0,1.1519462,152,447,27
6,Male,38,0,0,1.1519462,152,447,28
5,Female,30,0,0,.038045645,253,452,1
5,Female,30,0,0,.038045645,253,452,2
5,Female,30,0,0,.038045645,253,452,3
5,Female,30,0,0,.038045645,253,565,4
5,Female,30,0,0,.038045645,253,442,5
5,Female,30,0,1,.58501041,253,427,6
5,Female,31,0,0,.58501041,253,427,7
5,Female,31,0,0,.58501041,253,427,8
5,Female,31,0,0,.58501041,253,427,9
7,Female,31,0,0,.58501041,253,427,10
7,Female,31,0,0,.58501041,253,427,11
7,Female,31,0,0,.58501041,253,427,12
7,Female,31,0,0,.58501041,253,427,13
7,Female,31,0,0,1.0042964,253,427,14
7,Female,31,0,0,1.0042964,253,427,15
7,Female,31,0,0,1.0042964,253,427,16
7,Female,31,0,0,1.0042964,253,427,17
7,Female,31,0,0,1.0042964,253,427,18
7,Female,32,0,0,1.0042964,253,427,19
8,Female,32,0,0,1.0042964,253,573,20
8,Female,32,0,0,1.0042964,253,552,21
8,Female,32,0,0,1.0042964,253,552,22
8,Female,32,0,0,1.0042964,253,552,23
8,Female,32,0,0,2.2800994,253,552,24
8,Female,32,0,0,2.2800994,253,552,25
8,Female,32,0,0,2.2800994,253,552,26
8,Female,32,0,0,2.2800994,253,552,27
8,Female,32,0,0,2.2800994,253,552,28
8,Female,32,0,0,2.2800994,253,552,29
8,Female,32,0,0,2.2800994,253,552,30
8,Female,33,0,0,2.2800994,253,552,31
8,Female,33,0,0,2.2800994,253,552,32
8,Female,33,0,0,2.2800994,253,552,33
8,Female,33,0,0,2.7511108,253,552,34
9,Female,33,0,0,2.7511108,253,832,35
9,Female,33,0,0,2.7511108,253,832,36
9,Female,33,0,0,2.7511108,253,832,37
9,Female,33,0,0,2.7511108,253,832,38
9,Female,33,0,0,3.2476542,253,832,39
9,Female,33,0,0,3.2476542,253,832,40
9,Female,33,0,0,3.2476542,253,832,41
9,Female,33,0,0,3.2476542,253,832,42
9,Female,34,0,0,3.2476542,253,832,43
9,Female,34,0,0,3.2476542,253,832,44
9,Female,34,0,0,3.2476542,253,832,45
9,Female,34,0,0,3.4740009,253,832,46
9,Female,34,0,0,3.4740009,253,832,47
9,Female,34,0,0,3.4740009,253,832,48
6,Female,36,0,0,.0096363071,144,455,1
6,Female,36,0,0,.0096363071,144,455,2
6,Female,36,0,0,.0096363071,144,455,3
6,Female,37,0,0,.0096363071,144,455,4
6,Female,37,0,0,.0096363071,144,455,5
6,Female,37,1,0,.29556692,144,456,6
6,Female,37,0,0,.29556692,144,456,7
6,Female,37,0,0,.29556692,144,456,8
6,Female,37,0,0,.29556692,144,456,9
6,Female,37,0,0,.29556692,144,456,10
6,Female,37,0,0,.29556692,144,456,11
6,Female,37,0,0,.29556692,144,456,12
6,Female,37,0,0,.29556692,144,456,13
6,Female,37,0,0,.29556692,144,456,14
6,Female,37,0,0,.29556692,144,456,15
6,Female,38,0,0,.29556692,144,456,16
6,Female,38,0,0,.29556692,144,456,17
6,Female,38,0,0,.63555288,144,456,18
6,Female,38,0,0,.63555288,144,456,19
6,Female,38,0,0,.63555288,144,456,20
6,Female,38,0,0,.63555288,144,456,21
6,Female,38,0,0,.63555288,144,456,22
6,Female,38,0,0,.63555288,144,456,23
6,Female,38,0,0,.63555288,144,456,24
6,Female,38,0,0,.63555288,144,456,25
6,Female,38,0,0,.63555288,144,456,26
6,Female,38,0,0,.63555288,144,456,27
6,Female,39,0,0,.63555288,144,456,28
6,Female,39,0,0,.63555288,144,456,29
6,Female,39,0,0,.63555288,144,456,30
6,Female,39,0,0,.63555288,144,456,31
6,Female,39,0,0,.63555288,144,456,32
6,Female,39,0,0,.63555288,144,456,33
6,Female,39,0,0,.63555288,144,456,34
6,Female,39,0,0,.63555288,144,456,35
6,Female,39,0,0,.63555288,144,456,36
6,Female,39,0,0,.63555288,144,456,37
6,Female,39,0,0,.63555288,144,456,38
6,Female,39,0,0,.63555288,144,456,39
6,Female,40,0,0,.63555288,144,456,40
6,Female,40,0,0,.63555288,144,409,41
6,Female,40,0,0,1.1574128,144,409,42
6,Female,40,0,0,1.1574128,144,409,43
6,Female,40,0,0,1.1574128,144,409,44
6,Female,40,0,0,1.1574128,144,409,45
6,Female,40,0,0,1.1574128,144,409,46
6,Female,40,0,0,1.1574128,144,409,47
6,Female,40,0,0,1.1574128,144,409,48
5,Female,24,0,0,.039162941,62,455,1
5,Female,24,0,0,.039162941,62,455,2
5,Female,24,0,0,.039162941,62,455,3
5,Female,24,0,0,.039162941,62,455,4
5,Female,24,0,0,.039162941,62,455,5
5,Female,24,1,0,.039162941,62,456,6
5,Female,24,0,0,.45844871,62,456,7
5,Female,24,0,0,.45844871,62,456,8
5,Female,24,0,0,.45844871,62,456,9
5,Female,24,0,0,.45844871,62,456,10
5,Female,24,0,0,.45844871,62,456,11
5,Female,25,0,0,.45844871,62,456,12
5,Female,25,0,0,.45844871,62,456,13
5,Female,25,0,0,.45844871,62,456,14
5,Female,25,0,0,.45844871,62,456,15
4,Female,25,0,0,.017437598,116,601,1
4,Female,25,0,0,.017437598,116,601,2
4,Female,25,0,0,.017437598,116,601,3
4,Female,25,0,0,.017437598,116,601,4
4,Female,26,0,0,.017437598,116,601,5
4,Female,26,0,0,.017437598,116,601,6
4,Female,26,0,0,.017437598,116,461,7
4,Female,26,0,0,.017437598,116,461,8
4,Female,26,0,0,.017437598,116,461,9
4,Female,26,0,0,.35742366,116,461,10
4,Female,26,0,0,.35742366,116,461,11
4,Female,26,0,0,.35742366,116,461,12
4,Female,26,0,0,.35742366,116,461,13
4,Female,26,0,0,.35742366,116,461,14
4,Female,26,0,0,.35742366,116,461,15
4,Female,26,0,0,.35742366,116,461,16
4,Female,27,0,0,.35742366,116,461,17
4,Female,27,0,0,.35742366,116,461,18
4,Female,27,0,0,.35742366,116,461,19
4,Female,27,1,0,.35742366,116,850,20
4,Female,27,0,0,.35742366,116,850,21
4,Female,27,0,0,.85396689,116,850,22
4,Female,27,0,0,.85396689,116,850,23
4,Female,27,0,0,.85396689,116,850,24
4,Female,27,0,0,.85396689,116,850,25
4,Female,27,0,0,.85396689,116,850,26
4,Female,27,0,0,.85396689,116,850,27
4,Female,27,0,0,.85396689,116,850,28
4,Female,28,0,0,.85396689,116,850,29
4,Female,28,0,0,.85396689,116,850,30
4,Female,28,0,0,.85396689,116,850,31
4,Female,28,0,0,.85396689,116,850,32
4,Female,28,0,0,.85396689,116,850,33
4,Female,28,0,0,1.4750093,116,850,34
4,Female,28,0,0,1.4750093,116,850,35
4,Female,28,0,0,1.4750093,116,850,36
4,Female,28,0,0,1.4750093,116,850,37
4,Female,28,0,0,1.4750093,116,850,38
